NAME,YEAR,FRONT_VARIATION
VESTRE OKSTINDBREEN,1912,-19.0
VESTRE OKSTINDBREEN,1913,13.0
VESTRE OKSTINDBREEN,1914,-39.0
VESTRE OKSTINDBREEN,1915,45.0
VESTRE OKSTINDBREEN,1918,3.0
VESTRE OKSTINDBREEN,1920,7.0
VESTRE OKSTINDBREEN,1934,-126.0
VESTRE OKSTINDBREEN,1935,-33.0
VESTRE OKSTINDBREEN,1936,-23.0
VESTRE OKSTINDBREEN,1937,-107.0
VESTRE OKSTINDBREEN,1938,-23.0
VESTRE OKSTINDBREEN,1939,-22.0
VESTRE OKSTINDBREEN,1940,-8.0
VESTRE OKSTINDBREEN,1941,-32.0
VESTRE OKSTINDBREEN,1942,-27.0
VESTRE OKSTINDBREEN,1943,-5.0
VESTRE OKSTINDBREEN,1944,-6.0
VETLE SUPPHELLEBREEN,1902,-37.0
VETLE SUPPHELLEBREEN,1903,66.0
VETLE SUPPHELLEBREEN,1908,52.0
VETLE SUPPHELLEBREEN,1909,21.0
VETLE SUPPHELLEBREEN,1911,9.0
VETLE SUPPHELLEBREEN,1912,-16.0
VETLE SUPPHELLEBREEN,1913,-9.0
VETLE SUPPHELLEBREEN,1914,-32.0
VETLE SUPPHELLEBREEN,1915,-20.0
VETLE SUPPHELLEBREEN,1916,-7.0
VETLE SUPPHELLEBREEN,1917,-13.0
VETLE SUPPHELLEBREEN,1919,-6.0
VETLE SUPPHELLEBREEN,1920,-17.0
VETLE SUPPHELLEBREEN,1921,-33.0
VETLE SUPPHELLEBREEN,1922,39.0
VETLE SUPPHELLEBREEN,1923,11.0
VETLE SUPPHELLEBREEN,1924,36.0
VETLE SUPPHELLEBREEN,1925,21.0
VETLE SUPPHELLEBREEN,1926,15.0
VETLE SUPPHELLEBREEN,1927,2.0
VETLE SUPPHELLEBREEN,1928,-6.0
VETLE SUPPHELLEBREEN,1929,13.0
VETLE SUPPHELLEBREEN,1930,18.0
VETLE SUPPHELLEBREEN,1931,5.0
VETLE SUPPHELLEBREEN,1932,-7.0
VETLE SUPPHELLEBREEN,1933,-18.0
VETLE SUPPHELLEBREEN,1934,-14.0
VETLE SUPPHELLEBREEN,1935,-15.0
VETLE SUPPHELLEBREEN,1936,-43.0
VETLE SUPPHELLEBREEN,1937,-40.0
VETLE SUPPHELLEBREEN,1938,-15.0
VETLE SUPPHELLEBREEN,1939,-90.0
VETLE SUPPHELLEBREEN,1940,-30.0
VETLE SUPPHELLEBREEN,1941,-70.0
VETLE SUPPHELLEBREEN,1943,-200.0
VETLE SUPPHELLEBREEN,1944,15.0
VETLE SUPPHELLEBREEN,2012,13.0
VETLE SUPPHELLEBREEN,2013,-4.0
VICTORIA,1903,-25.9
VICTORIA,1907,-20.7
VICTORIA,1909,-7.8
VICTORIA,1910,-1.0
VICTORIA,1912,-12.2
VICTORIA,1931,-339.5
VICTORIA,1945,-224.8
VICTORIA,1946,-4.6
VICTORIA,1947,-9.1
VICTORIA,1948,-29.9
VICTORIA,1949,-13.7
VICTORIA,1950,-9.4
VICTORIA,1952,-12.2
VICTORIA,1966,-354.0
VICTORIA LOWER,1990,9.9
VICTORIA UPPER,1988,6.1
VICTORIA UPPER,1989,-3.1
VICTORIA UPPER,1990,0.8
VICTORIA UPPER,1992,1.8
VIGGES GLETSCHER,1943,-287.0
VIGGES GLETSCHER,1972,-25.0
VIGGES GLETSCHER,1981,-86.0
VIGGES GLETSCHER,2000,-75.0
VIGGES GLETSCHER,2010,-30.0
VIL'KITSKOGO (NORTHERN),1996,-637.0
VIL'KITSKOGO (NORTHERN),1999,163.0
VIL'KITSKOGO (NORTHERN),2000,-19.0
VIL'KITSKOGO (NORTHERN),2001,-315.0
VIL'KITSKOGO (NORTHERN),2002,-186.0
VIL'KITSKOGO (NORTHERN),2003,71.0
VIL'KITSKOGO (NORTHERN),2005,-147.0
VIL'KITSKOGO (NORTHERN),2006,-206.0
VIL'KITSKOGO (NORTHERN),2007,-175.0
VIL'KITSKOGO (NORTHERN),2009,-29.0
VIL'KITSKOGO (NORTHERN),2010,-13.0
VIL'KITSKOGO (SOUTHERN),1996,-678.0
VIL'KITSKOGO (SOUTHERN),1999,4.0
VIL'KITSKOGO (SOUTHERN),2000,88.0
VIL'KITSKOGO (SOUTHERN),2001,-313.0
VIL'KITSKOGO (SOUTHERN),2002,-530.0
VIL'KITSKOGO (SOUTHERN),2003,92.0
VIL'KITSKOGO (SOUTHERN),2004,-157.0
VIL'KITSKOGO (SOUTHERN),2005,-218.0
VIL'KITSKOGO (SOUTHERN),2006,-638.0
VIL'KITSKOGO (SOUTHERN),2007,84.0
VIL'KITSKOGO (SOUTHERN),2009,-1050.0
VIL'KITSKOGO (SOUTHERN),2010,-116.0
VILTRAGEN K.,1892,-7.0
VILTRAGEN K.,1893,0.0
VILTRAGEN K.,1896,-36.0
VILTRAGEN K.,1897,-6.0
VILTRAGEN K.,1901,-8.3
VILTRAGEN K.,1904,-23.0
VILTRAGEN K.,1908,-28.4
VILTRAGEN K.,1912,-36.0
VILTRAGEN K.,1917,-29.0
VILTRAGEN K.,1923,-29.0
VILTRAGEN K.,1925,-3.3
VILTRAGEN K.,1927,2.9
VILTRAGEN K.,1929,-14.4
VILTRAGEN K.,1931,-16.1
VILTRAGEN K.,1933,-6.8
VILTRAGEN K.,1935,-29.3
VILTRAGEN K.,1937,-28.6
VILTRAGEN K.,1939,-9.2
VILTRAGEN K.,1941,-31.0
VILTRAGEN K.,1943,-31.6
VILTRAGEN K.,1946,-39.6
VILTRAGEN K.,1948,-35.5
VILTRAGEN K.,1950,-37.5
VILTRAGEN K.,1952,-25.5
VILTRAGEN K.,1954,-29.7
VILTRAGEN K.,1956,-23.6
VILTRAGEN K.,1958,-72.3
VILTRAGEN K.,1960,-7.0
VILTRAGEN K.,1962,-13.3
VILTRAGEN K.,1963,-28.5
VILTRAGEN K.,1964,-39.0
VILTRAGEN K.,1965,-6.0
VILTRAGEN K.,1966,-2.3
VILTRAGEN K.,1967,0.8
VILTRAGEN K.,1968,-10.7
VILTRAGEN K.,1969,-10.0
VILTRAGEN K.,1970,-8.6
VILTRAGEN K.,1971,-9.2
VILTRAGEN K.,1972,-14.5
VILTRAGEN K.,1973,-7.6
VILTRAGEN K.,1974,-18.5
VILTRAGEN K.,1975,-10.4
VILTRAGEN K.,1976,-9.4
VILTRAGEN K.,1977,-4.5
VILTRAGEN K.,1978,0.6
VILTRAGEN K.,1979,-2.0
VILTRAGEN K.,1980,2.2
VILTRAGEN K.,1981,-0.6
VILTRAGEN K.,1982,-2.0
VILTRAGEN K.,1983,-14.5
VILTRAGEN K.,1984,-8.5
VILTRAGEN K.,1985,-8.4
VILTRAGEN K.,1986,-10.3
VILTRAGEN K.,1987,-5.7
VILTRAGEN K.,1988,-14.6
VILTRAGEN K.,1989,-1.3
VILTRAGEN K.,1990,-6.9
VILTRAGEN K.,1991,-3.9
VILTRAGEN K.,1992,-10.7
VILTRAGEN K.,1993,-10.4
VILTRAGEN K.,1994,-12.0
VILTRAGEN K.,1995,-12.0
VILTRAGEN K.,1997,-8.0
VILTRAGEN K.,1999,-33.8
VILTRAGEN K.,2000,-11.5
VILTRAGEN K.,2001,-8.5
VILTRAGEN K.,2002,-11.5
VILTRAGEN K.,2003,-27.1
VILTRAGEN K.,2004,-17.5
VILTRAGEN K.,2005,-28.3
VILTRAGEN K.,2006,-6.0
VILTRAGEN K.,2007,-30.5
VILTRAGEN K.,2008,-42.0
VILTRAGEN K.,2009,-39.0
VILTRAGEN K.,2010,-40.0
VILTRAGEN K.,2011,-54.0
VILTRAGEN K.,2012,-47.0
VILTRAGEN K.,2013,-30.0
VIRKISJOEKULL,1933,13.0
VIRKISJOEKULL,1934,33.0
VIRKISJOEKULL,1935,-7.0
VIRKISJOEKULL,1936,-6.0
VIRKISJOEKULL,1937,-16.0
VIRKISJOEKULL,1938,-11.0
VIRKISJOEKULL,1939,0.0
VIRKISJOEKULL,1940,-24.0
VIRKISJOEKULL,1941,-18.0
VIRKISJOEKULL,1942,-35.0
VIRKISJOEKULL,1943,-30.0
VIRKISJOEKULL,1944,-24.0
VIRKISJOEKULL,1945,-19.0
VIRKISJOEKULL,1946,-20.0
VIRKISJOEKULL,1947,-50.0
VIRKISJOEKULL,1948,-35.0
VIRKISJOEKULL,1949,0.0
VIRKISJOEKULL,1950,-5.0
VIRKISJOEKULL,1951,-6.0
VIRKISJOEKULL,1952,-17.0
VIRKISJOEKULL,1953,-7.0
VIRKISJOEKULL,1954,10.0
VIRKISJOEKULL,1955,5.0
VIRKISJOEKULL,1957,-15.0
VIRKISJOEKULL,1958,-8.0
VIRKISJOEKULL,1959,-10.0
VIRKISJOEKULL,1960,-42.0
VIRKISJOEKULL,1961,-17.0
VIRKISJOEKULL,1962,-5.0
VIRKISJOEKULL,1963,-12.0
VIRKISJOEKULL,1964,4.0
VIRKISJOEKULL,1965,-4.0
VIRKISJOEKULL,1966,18.0
VIRKISJOEKULL,1967,5.0
VIRKISJOEKULL,1968,-15.0
VIRKISJOEKULL,1969,-40.0
VIRKISJOEKULL,1970,-10.0
VIRKISJOEKULL,1971,-70.0
VIRKISJOEKULL,1972,-60.0
VIRKISJOEKULL,1973,-18.0
VIRKISJOEKULL,1974,25.0
VIRKISJOEKULL,1975,0.0
VIRKISJOEKULL,1977,10.0
VIRKISJOEKULL,1982,30.0
VIRKISJOEKULL,1983,8.0
VIRKISJOEKULL,1984,10.0
VIRKISJOEKULL,1985,18.0
VIRKISJOEKULL,1986,5.0
VIRKISJOEKULL,1987,10.0
VIRKISJOEKULL,1988,3.0
VIRKISJOEKULL,1989,6.0
VIRKISJOEKULL,1990,0.0
VIRKISJOEKULL,1994,-22.0
VIRKISJOEKULL,1996,0.0
VISO,1961,-6.0
VISO,1962,1975.0
VISO NORD ORIENT.,1962,-2.0
VITELLI,1923,-11.0
VITELLI,1926,-25.0
VITELLI,1927,-17.0
VITELLI,1933,-87.0
VITELLI,1935,-19.0
VITELLI,1936,-29.5
VITELLI,1937,3.5
VITELLI,1939,-24.0
VITELLI,1941,-14.0
VITELLI,1950,-261.0
VITELLI,1955,-60.0
VITELLI,1958,-88.5
VITELLI,1959,-10.5
VITELLI,1960,-89.0
VITELLI,1961,-35.0
VITELLI,1962,-8.5
VITELLI,1963,-27.5
VITELLI,1964,-30.0
VITELLI,1965,-0.5
VITELLI,1966,-14.0
VITELLI,1967,-4.0
VITELLI,1968,0.0
VITELLI,1977,-3.0
VITELLI,1978,50.0
VITELLI,1979,0.0
VITELLI,1981,10.0
VITELLI,1982,-1.0
VITELLI,1983,15.0
VITELLI,1984,0.0
VITELLI,1985,0.0
VITELLI,1988,-1.0
VITELLI,1989,-9.0
VITELLI,1990,-5.0
VITELLI,1992,-42.0
VITELLI,1993,-7.0
VITELLI,1994,0.0
VITELLI,1997,-4.0
VITELLI,1998,-5.0
VITELLI,1999,-10.0
VIZE,1933,-4600.0
VIZE,1952,-2000.0
VIZE,1964,-600.0
VIZE,1993,-800.0
VIZE,2000,20.0
VIZE,2002,-167.0
VIZE,2003,91.0
VIZE,2004,-31.0
VIZE,2005,-59.0
VIZE,2006,-96.0
VIZE,2008,-14.0
VIZE,2010,-112.0
VODOPADNIY (NO.125),1986,0.0
VODOPADNIY (NO.125),1987,-3.0
VODOPADNIY (NO.125),1988,-2.0
VODOPADNIY (NO.125),1989,-0.9
VODOPADNIY (NO.125),1990,-1.8
VODOPADNIY (NO.125),1991,-1.0
VODOPADNIY (NO.125),1992,-4.8
VODOPADNIY (NO.125),1993,0.0
VODOPADNIY (NO.125),1994,-1.7
VODOPADNIY (NO.125),1995,-1.5
VODOPADNIY (NO.125),1996,-1.6
VODOPADNIY (NO.125),1997,-1.1
VODOPADNIY (NO.125),1998,-3.5
VODOPADNIY (NO.125),1999,-2.4
VODOPADNIY (NO.125),2000,-3.1
VODOPADNIY (NO.125),2001,-4.0
VODOPADNIY (NO.125),2002,-5.9
VODOPADNIY (NO.125),2003,-6.8
VODOPADNIY (NO.125),2004,-4.9
VODOPADNIY (NO.125),2005,-3.0
VODOPADNIY (NO.125),2009,-3.0
VOEYKOVA,2000,-79.0
VOEYKOVA,2001,-72.0
VOEYKOVA,2002,-198.0
VOEYKOVA,2003,140.0
VOEYKOVA,2004,7.0
VOEYKOVA,2005,-79.0
VOEYKOVA,2006,-131.0
VOEYKOVA,2008,-10.0
VOEYKOVA,2010,-30.0
VOLODARSKIY 1,1980,-270.0
VOLODARSKIY 1,1990,-125.0
VOLODARSKIY 2,1980,-270.0
VOLODARSKIY 2,1990,-100.0
VOLODARSKIY 3,1980,-105.0
VOLODARSKIY 3,1990,-80.0
VORAB,1886,-300.0
VORAB,1893,-27.0
VORAB,1895,-20.0
VORAB,1897,-8.0
VORAB,1898,-13.0
VORAB,1900,-20.0
VORAB,1901,-6.0
VORAB,1902,-73.0
VORAB,1904,-14.0
VORAB,1907,133.0
VORAB,1911,-18.0
VORAB,1917,2.0
VORAB,1921,-21.0
VORAB,1923,4.0
VORAB,1925,-7.0
VORAB,1926,9.0
VORAB,1927,-6.0
VORAB,1929,-16.0
VORAB,1930,-19.0
VORAB,1931,-2.0
VORAB,1932,-8.0
VORAB,1933,-6.0
VORAB,1934,-24.0
VORAB,1935,-6.0
VORAB,1936,-2.0
VORAB,1937,-4.0
VORAB,1938,-4.0
VORAB,1939,-4.0
VORAB,1941,-2.0
VORAB,1942,-8.0
VORAB,1943,-48.0
VORAB,1944,8.0
VORAB,1945,-2.0
VORAB,1946,-2.0
VORAB,1947,-33.0
VORAB,1948,20.0
VORAB,1949,-43.0
VORAB,1950,-34.0
VORAB,1951,-34.0
VORAB,1953,-27.0
VORAB,1954,0.0
VORAB,1955,-14.0
VORAB,1956,-19.0
VORAB,1959,-22.0
VORAB,1961,-2.0
VORAB,1962,-12.0
VORAB,1963,-22.0
VORAB,1964,-11.0
VORAB,1967,26.0
VORAB,1969,52.0
VORAB,1970,-16.0
VORAB,1971,-37.0
VORAB,1972,-28.0
VORAB,1973,-51.0
VORAB,1974,2.0
VORAB,1975,0.0
VORAB,1976,-13.0
VORAB,1977,11.0
VORAB,1979,-2.0
VORAB,1980,8.0
VORAB,1981,-2.0
VORAB,1982,-8.0
VORAB,1983,-8.0
VORAB,1985,-11.0
VORAB,1986,-26.0
VORAB,1987,-3.0
VORAB,1988,-13.0
VORAB,1990,-56.0
VORAB,1991,-29.0
VORAB,1992,-19.0
VORAB,1994,-22.0
VORAB,1996,-22.0
VORAB,1997,-10.0
VORAB,1998,-15.0
VORAB,2000,-5.0
VORAB,2003,-39.9
VORAB,2005,-27.4
VORAB,2006,-12.0
VORAB,2007,-24.0
VORAB,2008,-9.0
VORAB,2009,-14.0
VORAB,2010,-9.0
VORAB,2011,-23.0
VORAB,2013,-24.0
VOSTOSTOCHNIY KLUKHORSKIY,1935,-144.0
VOSTOSTOCHNIY KLUKHORSKIY,1958,-126.0
VOSTOSTOCHNIY KLUKHORSKIY,1963,-34.0
VOSTOSTOCHNIY KLUKHORSKIY,1965,-10.0
VOSTOSTOCHNIY KLUKHORSKIY,1977,-48.0
VOSTOSTOCHNIY KLUKHORSKIY,1979,16.0
VOSTOSTOCHNIY KLUKHORSKIY,1980,-30.0
VOSTOSTOCHNIY KLUKHORSKIY,1981,0.0
VOSTOSTOCHNIY KLUKHORSKIY,1983,-4.0
VOSTOSTOCHNIY KLUKHORSKIY,1984,-11.0
VOSTOSTOCHNIY KLUKHORSKIY,1985,-10.0
VOSTOSTOCHNIY KLUKHORSKIY,1986,-13.0
VOSTOSTOCHNIY KLUKHORSKIY,1987,9.0
VOSTOSTOCHNIY KLUKHORSKIY,1988,-23.0
VOSTOSTOCHNIY KLUKHORSKIY,1990,13.0
VYLKI 1,2000,-51.0
VYLKI 1,2001,-26.0
VYLKI 1,2002,-20.0
VYLKI 1,2005,-55.0
VYLKI 1,2006,5.0
VYLKI 1,2007,-89.0
VYLKI 1,2009,-48.0
VYLKI 1,2010,-22.0
VYLKI 2,1999,-96.0
VYLKI 2,2000,24.0
VYLKI 2,2001,12.0
VYLKI 2,2002,-20.0
VYLKI 2,2003,17.0
VYLKI 2,2005,-149.0
VYLKI 2,2007,-93.0
VYLKI 2,2009,-7.0
VYLKI 2,2010,-35.0
W LANDAUER PT G,1962,66.0
W LANDAUER PT G,1969,-337.0
W LANDAUER PT G,1978,285.0
W LANDAUER PT G,1987,-431.0
W LANDAUER PT G,1991,202.0
W LANDAUER PT G,1997,-187.0
W LANDAUER PT G,2001,25.0
W SKEP PT. G,1952,-43.0
W SKEP PT. G,1974,-45.0
W SKEP PT. G,1988,-323.0
W SKEP PT. G,2000,-161.0
W ULA PT. G,1952,-29.0
W ULA PT. G,1988,-186.0
W ULA PT. G,1997,-106.0
W ULA PT. G,2000,-68.0
W.GRUEBL F.,1893,-30.7
W.GRUEBL F.,1898,-50.0
W.GRUEBL F.,1904,-35.5
W.GRUEBL F.,1912,-42.0
W.GRUEBL F.,1922,-4.5
W.GRUEBL F.,1924,-17.5
W.GRUEBL F.,1926,-5.9
W.GRUEBL F.,1927,-1.2
W.GRUEBL F.,1928,-7.2
W.GRUEBL F.,1929,-8.0
W.GRUEBL F.,1930,-7.0
W.GRUEBL F.,1931,-1.8
W.GRUEBL F.,1932,-8.7
W.GRUEBL F.,1933,0.0
W.GRUEBL F.,1934,-12.3
W.GRUEBL F.,1935,1.9
W.GRUEBL F.,1936,0.0
W.GRUEBL F.,1937,-6.0
W.GRUEBL F.,1938,-20.0
W.GRUEBL F.,1941,-16.5
W.GRUEBL F.,1942,-15.1
W.GRUEBL F.,1944,-21.3
W.GRUEBL F.,1945,-18.1
W.GRUEBL F.,1946,-11.1
W.GRUEBL F.,1947,-21.7
W.GRUEBL F.,1948,-13.9
W.GRUEBL F.,1949,-44.4
W.GRUEBL F.,1950,-3.8
W.GRUEBL F.,1951,-4.4
W.GRUEBL F.,1952,-10.0
W.GRUEBL F.,1953,-12.7
W.GRUEBL F.,1954,-6.8
W.GRUEBL F.,1957,-30.4
W.GRUEBL F.,1961,0.0
W.GRUEBL F.,1963,-7.3
W.GRUEBL F.,1964,-3.5
W.TRIPP K.,1928,-2.7
W.TRIPP K.,1929,-16.6
W.TRIPP K.,1931,-5.9
W.TRIPP K.,1932,0.0
W.TRIPP K.,1934,-8.5
W.TRIPP K.,1935,-3.2
W.TRIPP K.,1936,-2.1
W.TRIPP K.,1937,-2.1
W.TRIPP K.,1938,4.4
W.TRIPP K.,1939,-3.1
W.TRIPP K.,1941,-3.1
W.TRIPP K.,1942,-1.9
W.TRIPP K.,1944,-25.8
W.TRIPP K.,1953,-1.4
W.TRIPP K.,1954,-0.7
W.TRIPP K.,1955,0.8
W.TRIPP K.,1956,-8.5
W.TRIPP K.,1957,0.0
W.TRIPP K.,1958,-5.0
W.TRIPP K.,1959,-3.0
W.TRIPP K.,1960,0.0
W.TRIPP K.,1961,0.0
W.TRIPP K.,1962,-7.6
W.TRIPP K.,1963,-6.6
W.TRIPP K.,1964,-3.4
W.TRIPP K.,1968,8.5
W.TRIPP K.,1969,0.4
W.TRIPP K.,1970,-5.9
W.TRIPP K.,1971,2.4
W.TRIPP K.,1972,-0.1
W.TRIPP K.,1973,3.8
W.TRIPP K.,1977,18.4
W.TRIPP K.,1978,7.0
W.TRIPP K.,1980,-0.2
W.TRIPP K.,1981,0.2
W.TRIPP K.,1982,4.7
W.TRIPP K.,1983,7.2
W.TRIPP K.,1984,0.8
W.TRIPP K.,1985,-7.2
W.TRIPP K.,1986,-0.1
W.TRIPP K.,1987,-6.4
W.TRIPP K.,1988,7.2
W.TRIPP K.,1989,-7.3
W.TRIPP K.,1990,0.4
W.TRIPP K.,1991,-6.4
W.TRIPP K.,1993,-5.5
W.TRIPP K.,1995,-2.3
W.TRIPP K.,1996,8.1
W.TRIPP K.,1997,-3.5
W.TRIPP K.,1998,2.7
W.TRIPP K.,1999,0.7
W.TRIPP K.,2001,-6.3
W.TRIPP K.,2002,-6.3
W.TRIPP K.,2003,-36.6
W.TRIPP K.,2004,-0.2
W.TRIPP K.,2006,-8.4
W.TRIPP K.,2009,-9.0
W.TRIPP K.,2011,-17.0
W.TRIPP K.,2012,-14.0
WALDEMARBREEN,1936,-54.0
WALDEMARBREEN,1966,-369.0
WALDEMARBREEN,1975,-40.0
WALDEMARBREEN,1977,-40.0
WALDEMARBREEN,1978,-3.0
WALDEMARBREEN,1985,-40.0
WALDEMARBREEN,1989,-75.0
WALDEMARBREEN,1995,-50.0
WALDEMARBREEN,2000,-30.0
WALDEMARBREEN,2004,-7.0
WALDEMARBREEN,2005,-8.0
WALDEMARBREEN,2006,-8.0
WALDEMARBREEN,2007,-12.0
WALDEMARBREEN,2008,-13.0
WALDEMARBREEN,2009,-10.0
WALDEMARBREEN,2010,-106.0
WALLENBUR,1894,-14.0
WALLENBUR,1895,-26.0
WALLENBUR,1898,-19.0
WALLENBUR,1899,-13.0
WALLENBUR,1900,-19.0
WALLENBUR,1901,-19.0
WALLENBUR,1902,0.0
WALLENBUR,1905,-21.0
WALLENBUR,1906,-15.0
WALLENBUR,1907,-7.0
WALLENBUR,1908,-15.0
WALLENBUR,1909,2.0
WALLENBUR,1910,-7.0
WALLENBUR,1911,-15.0
WALLENBUR,1912,-3.0
WALLENBUR,1913,-2.0
WALLENBUR,1914,-8.0
WALLENBUR,1915,-4.0
WALLENBUR,1917,-2.0
WALLENBUR,1918,8.0
WALLENBUR,1919,23.0
WALLENBUR,1920,32.0
WALLENBUR,1921,18.0
WALLENBUR,1922,6.0
WALLENBUR,1923,-31.0
WALLENBUR,1924,14.0
WALLENBUR,1925,-4.0
WALLENBUR,1926,72.0
WALLENBUR,1927,8.0
WALLENBUR,1928,11.0
WALLENBUR,1929,11.0
WALLENBUR,1930,-17.0
WALLENBUR,1931,16.0
WALLENBUR,1932,-7.0
WALLENBUR,1933,-33.0
WALLENBUR,1934,10.0
WALLENBUR,1935,-8.0
WALLENBUR,1936,-4.0
WALLENBUR,1937,-5.0
WALLENBUR,1938,-1.0
WALLENBUR,1939,-13.0
WALLENBUR,1940,-3.0
WALLENBUR,1941,-16.0
WALLENBUR,1942,-13.0
WALLENBUR,1943,-21.0
WALLENBUR,1944,-12.0
WALLENBUR,1945,18.0
WALLENBUR,1946,-8.0
WALLENBUR,1947,-18.0
WALLENBUR,1948,-4.0
WALLENBUR,1949,-10.0
WALLENBUR,1950,-25.0
WALLENBUR,1951,-26.0
WALLENBUR,1953,-13.0
WALLENBUR,1954,0.0
WALLENBUR,1956,-18.0
WALLENBUR,1957,-21.0
WALLENBUR,1958,-28.0
WALLENBUR,1961,-18.0
WALLENBUR,1962,0.0
WALLENBUR,1963,-7.0
WALLENBUR,1965,-1.0
WALLENBUR,1966,-5.0
WALLENBUR,1967,-2.0
WALLENBUR,1968,-6.0
WALLENBUR,1969,-6.0
WALLENBUR,1970,2.0
WALLENBUR,1971,-10.0
WALLENBUR,1972,0.0
WALLENBUR,1973,3.0
WALLENBUR,1974,0.0
WALLENBUR,1976,4.0
WALLENBUR,1977,-7.0
WALLENBUR,1978,12.0
WALLENBUR,1979,-4.0
WALLENBUR,1980,12.0
WALLENBUR,1981,7.0
WALLENBUR,1982,3.0
WALLENBUR,1983,13.0
WALLENBUR,1984,11.0
WALLENBUR,1985,3.0
WALLENBUR,1986,-7.0
WALLENBUR,1987,6.0
WALLENBUR,1989,-2.0
WALLENBUR,1990,-2.0
WALLENBUR,1991,-6.0
WALLENBUR,1994,-13.0
WALLENBUR,1995,-3.0
WALLENBUR,1996,-13.0
WALLENBUR,1997,0.0
WALLENBUR,1999,-11.0
WALLENBUR,2000,-5.0
WALLENBUR,2001,-3.4
WALLENBUR,2002,-4.8
WALLENBUR,2003,-6.2
WALLENBUR,2004,-6.6
WALLENBUR,2005,-12.0
WALLENBUR,2006,-2.0
WALLENBUR,2007,-5.0
WALLENBUR,2008,-2.0
WALLENBUR,2009,-9.0
WALLENBUR,2010,-12.0
WALLENBUR,2011,-18.0
WALLENBUR,2012,-15.0
WALLENBUR,2013,-13.0
WASSERFALLWINKL,1944,12.8
WASSERFALLWINKL,1945,-52.5
WASSERFALLWINKL,1946,-52.6
WASSERFALLWINKL,1947,-81.0
WASSERFALLWINKL,1950,-20.5
WASSERFALLWINKL,1951,-108.0
WASSERFALLWINKL,1952,-38.8
WASSERFALLWINKL,1953,-13.3
WASSERFALLWINKL,1954,0.0
WASSERFALLWINKL,1955,0.0
WASSERFALLWINKL,1956,-2.4
WASSERFALLWINKL,1957,-3.2
WASSERFALLWINKL,1958,-1.0
WASSERFALLWINKL,1959,-5.5
WASSERFALLWINKL,1960,-2.5
WASSERFALLWINKL,1961,-15.9
WASSERFALLWINKL,1962,-6.1
WASSERFALLWINKL,1963,-4.8
WASSERFALLWINKL,1964,-6.8
WASSERFALLWINKL,1966,-8.6
WASSERFALLWINKL,1967,-1.6
WASSERFALLWINKL,1968,0.6
WASSERFALLWINKL,1969,-4.3
WASSERFALLWINKL,1970,-3.9
WASSERFALLWINKL,1971,-3.8
WASSERFALLWINKL,1972,1.9
WASSERFALLWINKL,1973,-9.2
WASSERFALLWINKL,1974,-0.8
WASSERFALLWINKL,1976,0.4
WASSERFALLWINKL,1977,-3.3
WASSERFALLWINKL,1978,-1.4
WASSERFALLWINKL,1979,0.2
WASSERFALLWINKL,1981,-2.5
WASSERFALLWINKL,1982,-9.9
WASSERFALLWINKL,1983,-7.0
WASSERFALLWINKL,1984,-2.8
WASSERFALLWINKL,1985,-4.0
WASSERFALLWINKL,1986,-32.5
WASSERFALLWINKL,1987,-0.2
WASSERFALLWINKL,1988,-6.9
WASSERFALLWINKL,1989,1.6
WASSERFALLWINKL,1990,-7.1
WASSERFALLWINKL,1991,-5.4
WASSERFALLWINKL,1992,-15.6
WASSERFALLWINKL,1993,-1.7
WASSERFALLWINKL,1994,-7.7
WASSERFALLWINKL,1995,3.6
WASSERFALLWINKL,1996,-6.5
WASSERFALLWINKL,1997,-1.3
WASSERFALLWINKL,1998,-1.3
WASSERFALLWINKL,1999,0.4
WASSERFALLWINKL,2000,-1.5
WASSERFALLWINKL,2001,-2.1
WASSERFALLWINKL,2002,-3.6
WASSERFALLWINKL,2003,-13.7
WASSERFALLWINKL,2004,-5.7
WASSERFALLWINKL,2005,-6.2
WASSERFALLWINKL,2006,-6.2
WASSERFALLWINKL,2007,-9.1
WASSERFALLWINKL,2008,-17.3
WASSERFALLWINKL,2009,-18.0
WASSERFALLWINKL,2010,-72.0
WASSERFALLWINKL,2011,-14.0
WASSERFALLWINKL,2012,-13.0
WASSERFALLWINKL,2013,-2.0
WATSON,2003,-35.0
WAVE,1948,-25.0
WAVE,1951,-50.0
WAVE,1964,-40.0
WAVE,1977,-28.5
WAVE,1979,-10.0
WAXEGG K.,1882,-11.0
WAXEGG K.,1883,-5.0
WAXEGG K.,1884,-16.0
WAXEGG K.,1896,-1.5
WAXEGG K.,1897,12.6
WAXEGG K.,1898,6.0
WAXEGG K.,1899,8.0
WAXEGG K.,1900,13.0
WAXEGG K.,1901,8.0
WAXEGG K.,1902,6.0
WAXEGG K.,1903,-3.0
WAXEGG K.,1904,0.0
WAXEGG K.,1905,0.0
WAXEGG K.,1909,-34.0
WAXEGG K.,1910,-34.0
WAXEGG K.,1913,-46.0
WAXEGG K.,1915,-27.1
WAXEGG K.,1917,-7.0
WAXEGG K.,1920,68.0
WAXEGG K.,1921,22.0
WAXEGG K.,1923,33.6
WAXEGG K.,1924,-12.9
WAXEGG K.,1925,-0.2
WAXEGG K.,1926,-0.4
WAXEGG K.,1927,-5.7
WAXEGG K.,1928,-13.2
WAXEGG K.,1929,-18.6
WAXEGG K.,1930,-15.0
